sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,important_dim,unit_coefficients
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.1191253662109375, -0.38942500948905945, -2.180604934692383, -2.5644044876098633, 1.538083553314209, 0.46414652466773987, 0.04667896032333374, -1.2607766389846802, 0.3345039188861847, -0.26621320843696594, 0.0030080676078796387, -1.1787022352218628, 1.200430989265442, -1.206265926361084, 2.22680926322937, 2.438194990158081, 2.7924082279205322, 1.9785003662109375, -0.830000638961792, -0.6917093396186829, -0.35129809379577637, -1.1982775926589966, -1.138411521911621, -0.3759392499923706, 1.4070191383361816, 0.3364129066467285, -1.8806676864624023, -0.5423062443733215, 1.4554942846298218, 1.1377168893814087, -1.4785596132278442, 0.46953094005584717, -0.5881295204162598, 1.072441577911377, 1.389202356338501, 0.6744537353515625, -3.2503066062927246, -1.346366286277771, 0.9568750262260437, 2.066257953643799, 2.0439767837524414, 0.8967426419258118, 3.144569158554077, 2.0311591625213623, 1.9668344259262085, 2.4236092567443848, -0.7240504622459412, 2.048499584197998, 1.0725347995758057, -1.553147554397583, 1.7290726900100708, -0.6934778690338135, -0.8750182390213013, 0.25047749280929565, 0.6448284387588501, 1.234292984008789, 0.8967378735542297, -1.05907142162323, -0.4005768895149231, -1.1563783884048462, 0.14192938804626465, 1.3590656518936157, -2.2896409034729004, -0.7674394845962524]",[7.0],[13.575610160827637],9.897744191712045,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.1191253662109375, -0.38942500948905945, -2.180604934692383, -2.5644044876098633, 1.538083553314209, 0.46414652466773987, 0.04667896032333374, -1.2607766389846802, 0.3345039188861847, -0.26621320843696594, 0.0030080676078796387, -1.1787022352218628, 1.200430989265442, -1.206265926361084, 2.22680926322937, 2.438194990158081, 2.7924082279205322, 1.9785003662109375, -0.830000638961792, -0.6917093396186829, -0.35129809379577637, -1.1982775926589966, -1.138411521911621, -0.3759392499923706, 1.4070191383361816, 0.3364129066467285, -1.8806676864624023, -0.5423062443733215, 1.4554942846298218, 1.1377168893814087, -1.4785596132278442, 0.46953094005584717, -0.5881295204162598, 1.072441577911377, 1.389202356338501, 0.6744537353515625, -3.2503066062927246, -1.346366286277771, 0.9568750262260437, 2.066257953643799, 2.0439767837524414, 0.8967426419258118, 3.144569158554077, 2.0311591625213623, 1.9668344259262085, 2.4236092567443848, -0.7240504622459412, 2.048499584197998, 1.0725347995758057, -1.553147554397583, 1.7290726900100708, -0.6934778690338135, -0.8750182390213013, 0.25047749280929565, 0.6448284387588501, 1.234292984008789, 0.8967378735542297, -1.05907142162323, -0.4005768895149231, -1.1563783884048462, 0.14192938804626465, 1.3590656518936157, -2.2896409034729004, -0.7674394845962524]",[8.0],[14.050923347473145],8.961381724896299,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.1191253662109375, -0.38942500948905945, -2.180604934692383, -2.5644044876098633, 1.538083553314209, 0.46414652466773987, 0.04667896032333374, -1.2607766389846802, 0.3345039188861847, -0.26621320843696594, 0.0030080676078796387, -1.1787022352218628, 1.200430989265442, -1.206265926361084, 2.22680926322937, 2.438194990158081, 2.7924082279205322, 1.9785003662109375, -0.830000638961792, -0.6917093396186829, -0.35129809379577637, -1.1982775926589966, -1.138411521911621, -0.3759392499923706, 1.4070191383361816, 0.3364129066467285, -1.8806676864624023, -0.5423062443733215, 1.4554942846298218, 1.1377168893814087, -1.4785596132278442, 0.46953094005584717, -0.5881295204162598, 1.072441577911377, 1.389202356338501, 0.6744537353515625, -3.2503066062927246, -1.346366286277771, 0.9568750262260437, 2.066257953643799, 2.0439767837524414, 0.8967426419258118, 3.144569158554077, 2.0311591625213623, 1.9668344259262085, 2.4236092567443848, -0.7240504622459412, 2.048499584197998, 1.0725347995758057, -1.553147554397583, 1.7290726900100708, -0.6934778690338135, -0.8750182390213013, 0.25047749280929565, 0.6448284387588501, 1.234292984008789, 0.8967378735542297, -1.05907142162323, -0.4005768895149231, -1.1563783884048462, 0.14192938804626465, 1.3590656518936157, -2.2896409034729004, -0.7674394845962524]",[9.0],[14.526237487792969],5.7738251659187085,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.1191253662109375, -0.38942500948905945, -2.180604934692383, -2.5644044876098633, 1.538083553314209, 0.46414652466773987, 0.04667896032333374, -1.2607766389846802, 0.3345039188861847, -0.26621320843696594, 0.0030080676078796387, -1.1787022352218628, 1.200430989265442, -1.206265926361084, 2.22680926322937, 2.438194990158081, 2.7924082279205322, 1.9785003662109375, -0.830000638961792, -0.6917093396186829, -0.35129809379577637, -1.1982775926589966, -1.138411521911621, -0.3759392499923706, 1.4070191383361816, 0.3364129066467285, -1.8806676864624023, -0.5423062443733215, 1.4554942846298218, 1.1377168893814087, -1.4785596132278442, 0.46953094005584717, -0.5881295204162598, 1.072441577911377, 1.389202356338501, 0.6744537353515625, -3.2503066062927246, -1.346366286277771, 0.9568750262260437, 2.066257953643799, 2.0439767837524414, 0.8967426419258118, 3.144569158554077, 2.0311591625213623, 1.9668344259262085, 2.4236092567443848, -0.7240504622459412, 2.048499584197998, 1.0725347995758057, -1.553147554397583, 1.7290726900100708, -0.6934778690338135, -0.8750182390213013, 0.25047749280929565, 0.6448284387588501, 1.234292984008789, 0.8967378735542297, -1.05907142162323, -0.4005768895149231, -1.1563783884048462, 0.14192938804626465, 1.3590656518936157, -2.2896409034729004, -0.7674394845962524]",[10.0],[15.001551628112793],8.903508107435368,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[0.0],[10.439072608947754],9.63310426638242,10.513648669041254,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[1.0],[10.914386749267578],9.776034051701451,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[2.0],[11.389699935913086],9.111780353938046,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[3.0],[11.86501407623291],9.112279652660511,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[4.0],[12.340328216552734],9.10704977396264,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[5.0],[12.815642356872559],9.10663899236938,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]",[6.0],[13.290956497192383],10.306377467673919,,"43,42,15,39",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.017378091812134, -0.1466214507818222, -3.254547119140625, -2.175039768218994, 1.3648027181625366, -0.6846922636032104, -0.2592296302318573, -2.085529327392578, 0.38282203674316406, -0.764459490776062, -0.16837671399116516, -1.6152384281158447, 1.2754865884780884, -2.9553394317626953, 2.513258218765259, 2.4987759590148926, 2.4715707302093506, 1.6279371976852417, -1.423276424407959, -0.45153093338012695, 0.4122498035430908, -2.290210247039795, -1.8531520366668701, -1.1777629852294922, 1.0041927099227905, 1.2705209255218506, -2.038818836212158, -1.2613710165023804, 1.7538788318634033, 0.6508126854896545, -1.563694953918457, -0.39594709873199463, -1.2424535751342773, 1.2696425914764404, 1.1207911968231201, 0.3615361154079437, -2.4670584201812744, -2.4890832901000977, 0.987055242061615, 1.537322998046875, 2.3131015300750732, 0.8435202240943909, 3.019364595413208, 1.7252720594406128, 1.5743587017059326, 2.319720983505249, -0.12405180931091309, 1.573655128479004, 0.9096075892448425, -0.7342205047607422, 2.0583083629608154, -0.8332594633102417, -0.6196787357330322, 0.333842009305954, 0.768103301525116, 1.3458856344223022, 1.2613461017608643, -2.107933521270752, 0.5432641506195068, -0.5463030338287354, 0.35387226939201355, 0.527721643447876, -2.6509082317352295, -1.1055867671966553]","[7.0, 8.0]","[13.76626968383789, 14.241583824157715]",8.923798146237939,,"43,42,15,39",true
